OBJECTID,ID,HOSPITAL_ NAME,ADDRESS,CITY,STUSPS,ZIP,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,ST_FIPS,OWNER,BEDS,TRAUMA,HELIPAD,ZCTA5CE10
4073,76477375,MEMORIAL HERMANN TOMBALL HOSPITAL,"24429 TOMBALL PARKWAY, SUITE 100",TOMBALL,TX,77375,(281) 516-0911,GENERAL ACUTE CARE,OPEN,8,HARRIS,48021,USA,30.03713251,-95.60624525,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2018-08-11T00:00:00.000Z,IMAGERY,2017-01-09T00:00:00.000Z,http://www.emerus.com/,48,PROPRIETARY,8,NOT AVAILABLE,N,77375
4074,131974137,TULSA-AMG SPECIALTY HOSPITAL,"2408 E. 81ST STREET, STE. 2800",TULSA,OK,74137,(918) 710-3620,LONG TERM CARE,CLOSED,40,TULSA,40143,USA,36.04322533,-95.95319698,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",https://www.ok.gov/health/Protective_Health/Medical_Facilities_Service/,2016-09-23T00:00:00.000Z,IMAGERY/OTHER,2015-02-13T00:00:00.000Z,http://amgoftulsa.com/,40,PROPRIETARY,40,NOT AVAILABLE,Y,74137
4075,12715240,VA MEDICAL CENTER - UNIVERSITY DRIVE CAMPUS,"UNIVERSITY DR, C",PITTSBURGH,PA,15240,(412) 822-2222,MILITARY,OPEN,-999,ALLEGHENY,42003,USA,40.44677924,-79.96172439,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/directory/guide/allstate.asp,2018-09-26T00:00:00.000Z,IMAGERY/OTHER,2015-05-26T00:00:00.000Z,http://www.pittsburgh.va.gov/,42,GOVERNMENT - FEDERAL,,NOT AVAILABLE,N,15240
4076,2678745,TEXAS NEUROREHAB CENTER,"1106 WEST DITTMAR ROAD, BUILDING 9",AUSTIN,TX,78745,(512) 444-4835,LONG TERM CARE,OPEN,47,TRAVIS,48453,USA,30.18930118,-97.80737637,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2018-08-11T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.texasneurorehab.com,48,PROPRIETARY,47,NOT AVAILABLE,N,78745
4077,12878413,PAM SPECIALTY HOSPITAL OF CORPUS CHRISTI NORTH,"600 ELIZABETH STREET, THIRD FLOOR",CORPUS CHRISTI,TX,78413,(361) 881-3223,LONG TERM CARE,OPEN,22,NUECES,48355,USA,27.77782005,-97.39474791,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2018-08-11T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.warmsprings.org/our-facilities/hospitals/post-acute-medical-specialty-hospital-corpus-christi/,48,NON-PROFIT,22,NOT AVAILABLE,Y,78413
4078,18879902,EL PASO LTAC HOSPITAL,"1221 NORTH COTTON, THIRD FLOOR",EL PASO,TX,79902,(915) 546-5822,LONG TERM CARE,OPEN,33,EL PASO,48141,USA,31.78368543,-106.4743254,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2018-08-11T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://epltachospital.com/,48,PROPRIETARY,33,NOT AVAILABLE,N,79902
4079,20676104,TEXAS HEALTH SPECIALTY HOSPITAL FORT WORTH,"1301 PENNSYLVANIA AVENUE, 4TH FLOOR",FORT WORTH,TX,76104,(817) 250-5500,LONG TERM CARE,OPEN,15,TARRANT,48439,USA,32.73670911,-97.33988601,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2018-08-11T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.texashealth.org/SpecialtyHospital,48,NON-PROFIT,15,NOT AVAILABLE,Y,76104
4080,76877520,KINDRED HOSPITAL BAYTOWN,"1700 JAMES BOWIE DRIVE, 3RD FLOOR",BAYTOWN,TX,77520,(281) 420-7800,LONG TERM CARE,CLOSED,31,HARRIS,48201,USA,29.7476678,-94.94611927,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-01-09T00:00:00.000Z,IMAGERY/OTHER,2017-01-10T00:00:00.000Z,http://www.khbayareahouston.com/,48,PROPRIETARY,31,NOT AVAILABLE,Y,77520
4081,78877643,CHRISTUS DUBUIS HOSPITAL OF PORT ARTHUR,"3600 GATES BLVD, 3RD FLOOR",PORT ARTHUR,TX,77643,(409) 989-5300,LONG TERM CARE,CLOSED,15,JEFFERSON,48245,USA,29.90971021,-93.92389256,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-01-09T00:00:00.000Z,IMAGERY,2017-01-11T00:00:00.000Z,http://www.christusdubuis.org/BeaumontandPortArthurSystem-CHRISTUSDubuisHospitalofBeaumont,48,NON-PROFIT,15,NOT AVAILABLE,N,77643
4082,3231210,COLISEUM NORTHSIDE HOSPITAL,400 CHARTER BOULEVARD,MACON,GA,31210,(478) 757-8200,GENERAL ACUTE CARE,OPEN,103,BIBB,13021,USA,32.87159196,-83.69471087,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.gamap2care.info/,2018-08-09T00:00:00.000Z,IMAGERY,2013-10-16T00:00:00.000Z,http://www.coliseumhealthsystem.com,13,PROPRIETARY,103,NOT AVAILABLE,N,31210
4083,2448706,MCLAREN BAY SPECIAL CARE HOSPITAL,"3250 E MIDLAND RD, SUITE 1",BAY CITY,MI,48706,NOT AVAILABLE,LONG TERM CARE,OPEN,31,BAY,26017,USA,43.60047703,-83.92445664,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://w2.lara.state.mi.us/VAL/License/Search,2018-08-09T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.mclaren.org/bayspecialcare/bayspecialcare.aspx,26,NON-PROFIT,31,NOT AVAILABLE,N,48706
4084,15948201,DETROIT RECEIVING HOSPITAL & UNIV HEALTH CENTER,"4201 ST ANTOINE ST, 3M",DETROIT,MI,48201,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,273,WAYNE,26163,USA,42.35343586,-83.05449094,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://w2.lara.state.mi.us/VAL/License/Search,2018-08-09T00:00:00.000Z,IMAGERY,2014-01-30T00:00:00.000Z,http://www.dmc.org,26,PROPRIETARY,273,LEVEL I,Y,48201
4085,17948236,SELECT SPECIALTY HOSPITAL - GROSSE POINTE,"22101 MOROSS RD, 6TH FLOOR",DETROIT,MI,48236,NOT AVAILABLE,LONG TERM CARE,OPEN,30,WAYNE,26163,USA,42.42017129,-82.91528609,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://w2.lara.state.mi.us/VAL/License/Search,2018-08-09T00:00:00.000Z,IMAGERY/OTHER,2016-08-08T00:00:00.000Z,http://grossepointe.selectspecialtyhospitals.com/,26,PROPRIETARY,30,NOT AVAILABLE,Y,48236
4086,18148201,VIBRA HOSPITAL OF SOUTHEASTERN MICHIGAN-DMC CAMPUS,"261 MACK AVENUE, 7TH FLOOR",DETROIT,MI,48201,NOT AVAILABLE,LONG TERM CARE,OPEN,28,WAYNE,26163,USA,42.34945315,-83.05610261,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://w2.lara.state.mi.us/VAL/License/Search,2018-08-09T00:00:00.000Z,IMAGERY/OTHER,2016-08-09T00:00:00.000Z,http://www.vhsemichigan.com/locations/dmc.aspx,26,PROPRIETARY,28,NOT AVAILABLE,N,48201
4087,18248180,VIBRA HOSPITAL OF SOUTHEASTERN MI - TAYLOR CAMPUS,"10000 TELEGRAPH ROAD, 2ND FLOOR",TAYLOR,MI,48180,NOT AVAILABLE,LONG TERM CARE,OPEN,40,WAYNE,26163,USA,42.23477629,-83.27709023,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://w2.lara.state.mi.us/VAL/License/Search,2018-08-09T00:00:00.000Z,IMAGERY/OTHER,2016-08-09T00:00:00.000Z,http://www.vhsemichigan.com/locations/taylor_campus.aspx,26,PROPRIETARY,40,NOT AVAILABLE,Y,48180
4088,1539301,REGENCY HOSPITAL OF MERIDIAN,"1102 CONSTITUTION AVE., 2ND FLOOR",MERIDIAN,MS,39301,(601) 484-7900,LONG TERM CARE,OPEN,40,LAUDERDALE,28075,USA,32.36806826,-88.69906394,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://msdh.ms.gov/msdhsite/_static/resources/7660.pdf,2018-08-09T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.regencyhospital.com,28,PROPRIETARY,40,NOT AVAILABLE,N,39301
4089,5938930,GREENWOOD AMG SPECIALTY HOSPITAL,"1401 RIVER ROAD, SECOND FLOOR",GREENWOOD,MS,38930,(662) 451-5172,LONG TERM CARE,CLOSED,40,LEFLORE,28083,USA,33.51774975,-90.1994591,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",https://msdh.ms.gov/msdhsite/_static/resources/7660.pdf,2018-08-09T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.amgihm.com/location/amg-specialty-hospital-greenwood,28,PROPRIETARY,40,LEVEL IV,Y,38930
4090,91436106,"NOLAND HOSPITAL MONTGOMERY, LLC","1725 PINE STREET, 5TH FLOOR, NORTH WING",MONTGOMERY,AL,36106,(334) 240-0532,LONG TERM CARE,OPEN,65,MONTGOMERY,1101,USA,32.36696933,-86.28579005,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://dph1.adph.state.al.us/FacilitiesDirectory,2018-08-09T00:00:00.000Z,IMAGERY/OTHER,2015-02-03T00:00:00.000Z,NOT AVAILABLE,1,PROPRIETARY,65,LEVEL III,Y,36106
4091,27919129,HAVEN BEHAVIORAL HOSPITAL OF PHILADELPHIA,"3300 HENRY AVENUE, UNIT 4",PHILADELPHIA,PA,19129,(215) 475-3400,PSYCHIATRIC,OPEN,-999,PHILADELPHIA,42101,USA,40.01182105,-75.1841682,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,2018-08-09T00:00:00.000Z,IMAGERY,2016-09-26T00:00:00.000Z,https://philadelphia.havenbehavioral.com/,42,PROPRIETARY,,NOT AVAILABLE,N,19129
4092,28144155,SELECT SPECIALTY HOSPITAL - CLEVELAND GATEWAY,"2351 EAST 22ND STREET, 7TH FLOOR",CLEVELAND,OH,44155,(216) 592-2858,LONG TERM CARE,OPEN,75,CUYAHOGA,39035,USA,41.49647872,-81.6728436,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://publicapps.odh.ohio.gov/EID/Provider_Search.aspx,2018-08-10T00:00:00.000Z,IMAGERY/OTHER,2016-09-20T00:00:00.000Z,http://clevelandgateway.selectspecialtyhospitals.com/,39,PROPRIETARY,75,NOT AVAILABLE,Y,44155
4093,108908401,ACUITY SPECIALTY HOSPITAL OF NEW JERSEY,"1925 PACIFIC AVENUE, 5TH FLOOR",ATLANTIC CITY,NJ,8401,(609) 441-2122,SPECIAL,OPEN,30,ATLANTIC,34001,USA,39.35811934,-74.43436986,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,2018-08-09T00:00:00.000Z,IMAGERY/OTHER,2015-02-09T00:00:00.000Z,http://atlanticcity.acuityhealthcare.net/,34,PROPRIETARY,30,NOT AVAILABLE,Y,8401
4094,29344512,SELECT SPECIALTY HOSPITAL - YOUNGSTOWN BOARDMAN,"8401 MARKET STREET, 7TH FLOOR SOUTH",BOARDMAN,OH,44512,(330) 480-6664,LONG TERM CARE,OPEN,24,MAHONING,39099,USA,40.99431391,-80.65969528,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://publicapps.odh.ohio.gov/EID/Provider_Search.aspx,2018-08-10T00:00:00.000Z,IMAGERY/OTHER,2016-09-21T00:00:00.000Z,https://boardman.selectspecialtyhospitals.com/,39,PROPRIETARY,24,NOT AVAILABLE,Y,44512
4095,7685013,SELECT SPECIALTY HOSPITAL - PHOENIX,"350 WEST THOMAS ROAD, 3RD FLOOR",PHOENIX,AZ,85013,(602) 406-6800,LONG TERM CARE,OPEN,48,MARICOPA,4013,USA,33.48214432,-112.0799922,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://www.azdhs.gov/als/databases/,2018-08-11T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://phoenix.selectspecialtyhospitals.com/,4,PROPRIETARY,48,NOT AVAILABLE,Y,85013
4096,16647130,WELLSTONE REGIONAL HOSPITAL,2700 VISSING PARK RD,JEFFERSONVILLE,IN,47130,(812) 284-8000,PSYCHIATRIC,OPEN,100,CLARK,18019,USA,38.32690729,-85.70932523,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.in.gov/isdh/reports/QAMIS/hosdir,2018-08-16T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.wellstonehospital.com,18,PROPRIETARY,100,NOT AVAILABLE,N,47130
4097,28119145,KINDRED HOSPITAL SOUTH PHILADELPHIA,"1930 SOUTH BROAD STREET, UNIT 12",PHILADELPHIA,PA,19145,(267) 570-5202,LONG TERM CARE,OPEN,58,PHILADELPHIA,42101,USA,39.92597552,-75.17016216,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,2018-08-09T00:00:00.000Z,IMAGERY,2016-09-26T00:00:00.000Z,http://www.khsouthphilly.com/,42,PROPRIETARY,58,NOT AVAILABLE,Y,19145
4098,17138103,REGIONAL ONE HEALTH EXTENDED CARE HOSPITAL,"890 MADISON AVENUE, 4TH FLOOR",MEMPHIS,TN,38103,(901) 515-3000,LONG TERM CARE,OPEN,24,SHELBY,47157,USA,35.14084268,-90.03195257,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://apps.health.tn.gov/FacilityListings,2018-08-10T00:00:00.000Z,IMAGERY/OTHER,2016-11-21T00:00:00.000Z,http://www.regionalonehealth.org/extended-care-hospital/,47,NON-PROFIT,24,NOT AVAILABLE,Y,38103
4099,12823507,HOSPITAL FOR EXTENDED RECOVERY,"600 GRESHAM DRIVE, SUITE 700",NORFOLK,VA,23507,(757) 668-1700,LONG TERM CARE,OPEN,35,NORFOLK,51710,USA,36.86278106,-76.30414519,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://www.vhi.org,2018-08-09T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.sentara.com/HospitalsFacilities/Hospitals/NorfolkGeneral/Pages/hospital_for_extended_recovery.aspx,51,NON-PROFIT,35,NOT AVAILABLE,Y,23507
4100,14798201,BHC FAIRFAX HOSPITAL NORTH,"916 PACIFIC AVE, FL 7",EVERETT,WA,98201,(425) 446-3000,PSYCHIATRIC,OPEN,-999,SNOHOMISH,53061,USA,47.97570756,-122.2173795,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,IMAGERY/OTHER,2017-03-21T00:00:00.000Z,http://www.fairfaxhospital.com,53,PROPRIETARY,,NOT AVAILABLE,Y,98201
4101,152826062,ACUITY SPECIALTY HOSPITAL OHIO VALLEY WEIRTON,"601 COLLIERS WAY, 9TH FLOOR",WEIRTON,WV,26062,(704) 283-7497,LONG TERM CARE,OPEN,20,BROOKE,54009,USA,40.39325519,-80.52789795,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://ohflac.wvdhhr.org/Apps/Lookup/FacilitySearch,2018-08-10T00:00:00.000Z,IMAGERY,2015-03-30T00:00:00.000Z,NOT AVAILABLE,54,NOT AVAILABLE,20,LEVEL IV,Y,26062
4102,15073109,ONECORE HEALTH,"1044 SW 44TH STREET, SUITE 620",OKLAHOMA CITY,OK,73109,(405) 631-3085,SPECIAL,OPEN,8,OKLAHOMA,40109,USA,35.42037463,-97.53425265,622310,ORTHOPEDIC HOSPITALS,https://www.ok.gov/health/Protective_Health/Medical_Facilities_Service/,2018-08-10T00:00:00.000Z,IMAGERY,2014-02-05T00:00:00.000Z,http://onecorehealth.com/,40,PROPRIETARY,8,NOT AVAILABLE,N,73109
4103,156246802,SELECT SPECIALTY HOSPITAL-FORT WAYNE,"700 BROADWAY, 7TH FL E",FORT WAYNE,IN,46802,(260) 425-3840,LONG TERM CARE,CLOSED,-999,ALLEN,18003,USA,41.07829552,-85.14916601,622310,"HOSPITALS, SPECIALTY (EXCEPT PSYCHIATRIC, SUBSTANCE ABUSE)",http://www.in.gov/isdh/reports/QAMIS/hosdir,2016-04-13T00:00:00.000Z,IMAGERY/OTHER,2015-03-30T00:00:00.000Z,NOT AVAILABLE,18,PROPRIETARY,32,NOT AVAILABLE,Y,46802
4104,14448109,UNIVERSITY OF MICHIGAN HEALTH SYSTEM,"1500 E MEDICAL CENTER DRIVE, SPC 5474",ANN ARBOR,MI,48109,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,1000,WASHTENAW,26161,USA,42.28319175,-83.7287078,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://w2.lara.state.mi.us/VAL/License/Search,2018-08-09T00:00:00.000Z,IMAGERY/OTHER,2014-03-12T00:00:00.000Z,http://www.med.umich.edu,26,NON-PROFIT,1000,LEVEL I,Y,48109
4105,5997415,SUTTER COAST HOSPITAL,"555 5TH STREET, SUITE 2",BROOKINGS,OR,97415,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,-999,CURRY,41015,USA,42.05787322,-124.2885003,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,2018-08-10T00:00:00.000Z,IMAGERY/OTHER,2014-02-12T00:00:00.000Z,www.suttercoast.org/?,41,NON-PROFIT,,LEVEL IV,N,97415
4106,7344001,SPECIALTY HOSPITAL OF LORAIN,"254 CLEVELAND AVENUE, 2ND FLOOR",AMHERST,OH,44001,(440) 988-6260,LONG TERM CARE,OPEN,30,LORAIN,39093,USA,41.39919663,-82.22358735,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://publicapps.odh.ohio.gov/EID/Provider_Search.aspx,2018-08-10T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.specialtyhospitaloflorain.org/,39,NON-PROFIT,30,NOT AVAILABLE,Y,44001
4107,112089119,KINDRED HOSPITAL - LAS VEGAS AT DESERT SPRINGS HOS,"2075 EAST FLAMINGO ROAD, FIFTH FLOOR",LAS VEGAS,NV,89119,NOT AVAILABLE,LONG TERM CARE,CLOSED,-999,CLARK,32003,USA,36.11354369,-115.1256693,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",http://dpbh.nv.gov/,2015-01-07T00:00:00.000Z,IMAGERY/OTHER,2015-02-10T00:00:00.000Z,NOT AVAILABLE,32,NOT AVAILABLE,,NOT AVAILABLE,N,89119
4108,16385712,TMC HEALTHCARE CENTER FOR GEROPSYCH,"2221 NORTH ROSEMONT BOULEVARD, BLDG 3, SUITE 200",TUCSON,AZ,85712,(520) 324-1027,SPECIAL,OPEN,16,PIMA,4019,USA,32.24878265,-110.884498,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://www.azdhs.gov/als/databases/,2018-08-11T00:00:00.000Z,IMAGERY/OTHER,2016-03-09T00:00:00.000Z,www.tmcaz.com,4,NOT AVAILABLE,16,NOT AVAILABLE,N,85712
4109,7715006,SELECT SPECIALTY HOSPITAL - PHOENIX DOWNTOWN,"1012 EAST WILLETTA, 4TH FLOOR",PHOENIX,AZ,15006,(302) 239-6550,LONG TERM CARE,OPEN,33,MARICOPA,4013,USA,33.46391595,-112.0601758,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://www.azdhs.gov/als/databases/,2018-08-11T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://phoenixdowntown.selectspecialtyhospitals.com/,4,PROPRIETARY,33,NOT AVAILABLE,Y,15006
4110,2106102,HARTFORD HOSPITAL,80 SEYMOUR STREET,HARTFORD,CT,6102,(860) 545-5000,GENERAL ACUTE CARE,OPEN,867,HARTFORD,9003,USA,41.75412542,-72.67917789,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.elicense.ct.gov/Lookup/GenerateRoster.aspx,2018-08-13T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.harthosp.org,9,NON-PROFIT,867,LEVEL I,Y,6102
4111,1868450,JOHNSON COUNTY HOSPITAL,202 HIGH ST,TECUMSEH,NE,68450,(402) 335-3361,CRITICAL ACCESS,OPEN,18,JOHNSON,31097,USA,40.37967562,-96.19702289,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dhhs.ne.gov/publichealth/Documents/Hospital%20Roster.pdf,2018-08-09T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.jchosp.com,31,GOVERNMENT - LOCAL,18,LEVEL IV,Y,68450
4112,9317033,MILTON S HERSHEY MEDICAL CENTER,"500 UNIVERSITY DRIVE, PO BOX 850",HERSHEY,PA,17033,(717) 531-8521,GENERAL ACUTE CARE,OPEN,484,DAUPHIN,42043,USA,40.263754,-76.674842,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,2018-08-09T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.pennstatehershey.org/web/guest/home,42,NON-PROFIT,484,LEVEL I,Y,17033
4113,3683301,ST. LUKE'S MAGIC VALLEY MEDICAL CENTER,"801 POLE LINE ROAD, 409",TWIN FALLS,ID,83301,(208) 814-1000,GENERAL ACUTE CARE,OPEN,224,TWIN FALLS,16083,USA,42.59031541,-114.4963336,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://healthandwelfare.idaho.gov/Portals/0/Medical/LicensingCertification/AlphaHospital.pdf,2018-08-09T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.stlukesonline.org,16,NON-PROFIT,224,NOT AVAILABLE,Y,83301
4114,1805671,VERMONT PSYCHIATRIC CARE HOSPITAL,"280 STATE DRIVE, NOB 2 NORTH",WATERBURY,VT,5671,(802) 241-0090,PSYCHIATRIC,CLOSED,53,WASHINGTON,50023,USA,44.33191854,-72.7539322,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://www.healthvermont.gov/health-statistics-vital-records/health-care-systems-reporting/hospital-report-cards,2017-03-10T00:00:00.000Z,IMAGERY,2017-03-10T00:00:00.000Z,http://mentalhealth.vermont.gov/vermont-psychiatric-care-hospital,50,GOVERNMENT - STATE,53,NOT AVAILABLE,N,5671
4115,2312204,ALBANY MEDICAL CENTER - SOUTH CLINICAL CAMPUS,"25 HACKETT BOULEVARD, MC 201",ALBANY,NY,12204,(518) 262-1200,GENERAL ACUTE CARE,OPEN,18,ALBANY,36001,USA,42.64581067,-73.78011464,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.amc.edu/index.cfm,36,NON-PROFIT,18,NOT AVAILABLE,Y,12204
4116,7360612,UNIVERSITY OF ILLINOIS HOSPITAL,"1740 WEST TAYLOR ST, SUITE 1400",CHICAGO,IL,60612,(312) 996-3900,GENERAL ACUTE CARE,OPEN,483,COOK,17031,USA,41.86966877,-87.67051537,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/,2018-08-09T00:00:00.000Z,IMAGERY,2014-01-16T00:00:00.000Z,http://www.hospital.uillinois.edu/,17,GOVERNMENT - STATE,483,NOT AVAILABLE,N,60612
4117,172870433,COVINGTON - AMG REHABILITATION HOSPITAL,"5025 KEYSTONE BLVD, SUITE 200",COVINGTON,LA,70433,(985) 888-0301,REHABILITATION,OPEN,24,ST. TAMMANY,22103,USA,30.41232152,-90.08086299,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://new.dhh.louisiana.gov/index.cfm/directory/category/169,2018-08-16T00:00:00.000Z,IMAGERY,2019-05-09T00:00:00.000Z,http://amgcovingtonprh.com/,22,PROPRIETARY,24,NOT AVAILABLE,Y,70433
4118,174071101,OVERTON BROOKS VA MEDICAL CENTER,510 E STONER AVE,SHREVEPORT,LA,71101,(318) 221-8411,MILITARY,OPEN,-999,CADDO,22017,USA,32.50303027,-93.722022,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/directory/guide/allstate.asp,2018-09-26T00:00:00.000Z,IMAGERY,2019-05-09T00:00:00.000Z,https://www.shreveport.va.gov/,22,GOVERNMENT - FEDERAL,,NOT AVAILABLE,N,71101
4119,173186504,FORT DEFIANCE INDIAN HOSPITAL,"HWY 12 & BONITO DR, BLDG. FD 3002",FORT DEFIANCE,AZ,86504,(928) 729-8000,CRITICAL ACCESS,OPEN,-999,APACHE,4001,USA,35.75910876,-109.0484745,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.ihs.gov/findhealthcare/,2018-09-27T00:00:00.000Z,IMAGERY,2019-05-09T00:00:00.000Z,http://fdihb.org/,4,GOVERNMENT - FEDERAL,,NOT AVAILABLE,Y,86504
4120,1374010,BRISTOW MEDICAL CENTER,"700 WEST 7TH AVENUE, SUITE 6",BRISTOW,OK,74010,(918) 367-2215,GENERAL ACUTE CARE,OPEN,55,CREEK,40037,USA,35.83402589,-96.40143787,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.ok.gov/health/Protective_Health/Medical_Facilities_Service/,2018-08-10T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.bristowmedcenter.com,40,GOVERNMENT - DISTRICT/AUTHORITY,55,LEVEL IV,Y,74010
